null,1,,64.129.84.44,,,,,,,,60,1,0
null,2,,64.129.84.44,,,,,,,,60,1,0
null,3,,64.129.84.44,,,,,,,,60,1,0
null,4,,64.129.84.44,,,,,,,,60,1,0
null,5,,64.129.84.44,,,,,,,,60,1,0
null,6,,64.129.84.44,,,,,,,,60,1,0
null,7,,64.129.84.44,,,,,,,,60,1,0
